W1,W2,W3,F
sunday,declared,contest,1
seats,state,via,1
aim,win,upcomi…,1
aim,win,upcoming,1
win,upcoming,election,1
leaders,community,reportedly,1
community,reportedly,tried,1
reportedly,tried,woo,1
tried,woo,mla,1
woo,mla,join,1
mla,join,contest,1
join,contest,polls,1
strategies,ji,mp,1
ji,mp,raj,1
raj,cg,congress,1
cg,congress,sarkaar,1
congress,sarkaar,ho,1
sarkaar,ho,lekin,1
ho,lekin,pichle,1
lekin,pichle,years,1
contest,seats,state,1
formed,sunday,declared,1
congress,seems,uttar,1
alliance,formed,sunday,1
seems,uttar,pradesh,1
whos,gonna,win,1
gonna,win,lok,1
win,lok,election,1
makes,triangle,contest,1
triangle,contest,seats,1
contest,seats,till,1
seats,till,date,1
till,date,face,1
date,face,triangle,1
face,triangle,election,1
triangle,election,congress,1
left,part,alliance,1
part,alliance,formed,1
alliance,formed,declared,1
formed,declared,contest,1
left,part,antiाओ_देश_बचाओ,1
part,antiाओ_देश_बचाओ,alliance,1
antiाओ_देश_बचाओ,alliance,formed,1
highest,india,last,1
unemployment,rate,highest,1
proof.while,supporting,one,1
congress,gives,much,1
much,come,one,1
come,one,ever,1
one,ever,receives,1
ever,receives,don’t,1
receives,don’t,throw,1
don’t,throw,irrelevant,1
throw,irrelevant,talk,1
irrelevant,talk,results,1
talk,results,talk,1
results,talk,results,1
talk,results,achieve,1
results,achieve,share,1
achieve,share,source,1
share,source,data,1
source,data,point,1
data,point,sorry,1
point,sorry,technical,1
sorry,technical,congress,1
encounter,complete,parliament,1
gives,much,come,1
say,congress,gives,1
parliament,ho,gaya,1
employment,report,inspected,1
workers,cochin,via,1
relaunch,manifesto,fresh,1
manifesto,fresh,undone,1
fresh,undone,changes,1
undone,changes,requried,1
changes,requried,except,1
requried,except,date,1
except,date,year,1
national,statistical,commission,1
statistical,commission,longer,1
commission,longer,exists,1
longer,exists,remaining,1
exists,remaining,resigned,1
remaining,resigned,government,1
resigned,government,refuses,1
government,refuses,release,1
refuses,release,nsso,1
release,nsso,employment,1
nsso,employment,report,1
complete,parliament,ho,1
ho,gaya,neechay,1
gandhi,addresses,workers,1
mother,god,mother,1
mother,appreciating,govt,1
appreciating,govt,work,1
govt,work,it’s,1
work,it’s,message,1
it’s,message,congressis,1
message,congressis,vote,1
joins,dont,know,1
dont,know,whats,1
know,whats,going,1
whats,going,happen,1
going,happen,congress,1
happen,congress,year,1
congress,year,picking,1
year,picking,random,1
picking,random,people,1
spokeperson,sri,ji,1
sri,ji,says,1
ji,says,poster,1
says,poster,two,1
god,mother,appreciating,1
stupendous,mother,god,1
gaya,neechay,surgical,1
wow,stupendous,mother,1
neechay,surgical,strike,1
surgical,strike,rolled,1
strike,rolled,sir,1
rolled,sir,rock,1
modi,demolished,congress,1
demolished,congress,give,1
congress,give,one,1
give,one,chance,1
mahatma,gandhi,wanted,1
gandhi,wanted,congress.i,1
wanted,congress.i,completing,1
congress.i,completing,dream,1
completing,dream,prime,1
dream,prime,minister,1
prime,minister,joining,1
minister,joining,congress,1
joining,congress,like,1
congress,like,committing,1
like,committing,"suicide""",1
addresses,workers,cochin,1
rahul,gandhi,addresses,1
two,put,front,1
likely,win,seats,1
seats,unlikely,win,1
unlikely,win,even,1
win,even,single,1
even,single,seat,1
ji,want,win,1
want,win,election,1
win,election,add,1
election,add,corruption,1
add,corruption,agenda,1
corruption,agenda,campaigns,1
agenda,campaigns,knows,1
campaigns,knows,people,1
knows,people,hate,1
people,hate,congress,1
hate,congress,co,1
congress,co,fyi,1
co,fyi,supporter,1
exactly,point,cannot,1
point,cannot,vote,1
win,seats,unlikely,1
tn,likely,win,1
vote,couldnt,eradicate,1
seats,tn,likely,1
supporting,one,party,1
one,party,fully,1
party,fully,tend,1
fully,tend,ignore,1
tend,ignore,loopholes,1
ignore,loopholes,within,1
loopholes,within,it.taking,1
within,it.taking,side,1
it.taking,side,good,1
side,good,provided,1
good,provided,aware,1
provided,aware,support,1
aware,support,flaws,1
poll,results,show,1
results,show,congressdmk,1
show,congressdmk,alliance,1
congressdmk,alliance,win,1
alliance,win,seats,1
win,seats,tn,1
cannot,vote,couldnt,1
couldnt,eradicate,poverty,1
lies,congress,president,1
congress,offering,would,1
would,react,voting,1
react,voting,farm,1
voting,farm,loan,1
loan,waiver,minimum,1
waiver,minimum,income,1
minimum,income,guarantee,1
income,guarantee,poor,1
guarantee,poor,ram,1
poor,ram,temple,1
ram,temple,construction,1
temple,construction,women,1
construction,women,reservation,1
women,reservation,offers,1
reservation,offers,would,1
offers,would,match,1
think,ppl,fear,1
ppl,fear,translate,1
fear,translate,lies,1
translate,lies,congress,1
offering,would,react,1
review,congress,offering,1
eradicate,poverty,years,1
please,review,congress,1
campaigning,power,communal,1
power,communal,violence,1
communal,violence,campaign,1
violence,campaign,power,1
campaign,power,seems,1
power,seems,communal,1
seems,communal,violence,1
communal,violence,give,1
violence,give,min,1
give,min,urself,1
min,urself,think,1
urself,think,planning,1
think,planning,communal,1
planning,communal,violence,1
sides,coin,conclusion,1
coin,conclusion,seems,1
conclusion,seems,confused,1
seems,confused,increasing,1
confused,increasing,popularity,1
poster,two,put,1
put,front,office,1
he/she,face,fate,1
hai,stepping,stone,1
itna,khamooshi,kyu,1
khamooshi,kyu,yeh,1
kyu,yeh,tho,1
yeh,tho,sirf,1
tho,sirf,trailer,1
sirf,trailer,hey,1
trailer,hey,wait,1
hey,wait,watch,1
yes,course,afford,1
course,afford,clan,1
afford,clan,looted,1
clan,looted,nation,1
looted,nation,years,1
confused,souls,congress,1
souls,congress,sleepless,1
congress,sleepless,night,1
sleepless,night,mode,1
night,mode,on😂,1
mode,on😂,wait,1
happy,presented,yesterday,1
picture,hai,stepping,1
wait,next,fake,1
evm,picture,hai,1
way,soon,wait,1
soon,wait,watch,1
pay,interest,interest,1
interest,interest,default,1
interest,default,loan,1
default,loan,also,1
loan,also,fall,1
also,fall,category,1
fall,category,law,1
category,law,land,1
law,land,congress,1
land,congress,different,1
congress,different,set,1
different,set,rules,1
congress,afraid,thinking,1
afraid,thinking,evm,1
thinking,evm,works,1
evm,works,evm,1
works,evm,picture,1
on😂,wait,next,1
next,fake,claim,1
else,show,way,1
considered,voters,corrupt.🤔,1
corrupt.🤔,congress,antinational,1
congress,antinational,anti,1
antinational,anti,hindu.👎,1
anti,hindu.👎,examples,1
hindu.👎,examples,many,1
examples,many,vote,1
many,vote,nda,1
vote,nda,future,1
nda,future,india.🚩,1
president,shri,gave,1
shri,gave,stern,1
gave,stern,message,1
stern,message,congressmen,1
message,congressmen,someone,1
congressmen,someone,tries,1
someone,tries,grow,1
tries,grow,tall,1
grow,tall,he/she,1
tall,he/she,face,1
voters,corrupt.🤔,congress,1
congress,considered,voters,1
fake,claim,frustrated,1
elections,congress,considered,1
claim,frustrated,cant,1
frustrated,cant,plz,1
cant,plz,saty,1
plz,saty,session,1
saty,session,mood,1
yayy,govt,middle,1
govt,middle,class,1
trying,fool,citizens,1
fool,citizens,waiving,1
citizens,waiving,loans,1
waiving,loans,providing,1
loans,providing,unemployment,1
providing,unemployment,income,1
unemployment,income,another,1
income,another,trap,1
congress,leader,comes,1
leader,comes,hindu,1
comes,hindu,say,1
hindu,say,communal,1
show,way,soon,1
line,else,show,1
layout,mla,ramalingareddy,1
chirag,khandelwal,tweeted,1
gandhi,mouthing,strategy,1
mouthing,strategy,win,1
strategy,win,votes,1
got,pens,key,1
pens,key,rings,1
know,party,made,1
party,made,short,1
made,short,time,1
short,time,ride,1
years,ago,pm,1
ago,pm,candidate,1
pm,candidate,congress,1
candidate,congress,also,1
congress,also,known,1
also,known,killer,1
known,killer,india’s,1
killer,india’s,democracy,1
india’s,democracy,said,1
democracy,said,hatao”,1
rahul,gandhi,mouthing,1
intellectuals,say,photoshop,1
industry,leaders,praising,1
aapki,wali,hai,1
mla,ramalingareddy,paying,1
ramalingareddy,paying,loyal,1
paying,loyal,congress,1
loyal,congress,decades,1
congress,decades,time,1
decades,time,ramalingareddy,1
time,ramalingareddy,sowmya,1
ramalingareddy,sowmya,reddy,1
sowmya,reddy,switch,1
reddy,switch,progressive,1
switch,progressive,party,1
progressive,party,india,1
party,india,future,1
fire,crackers,account,1
crackers,account,thode,1
account,thode,din,1
thode,din,mein,1
din,mein,aapki,1
mein,aapki,wali,1
said,hatao”,updates,1
leaders,praising,modi,1
follow,line,else,1
congress,yrs,congress,1
congress,rule,yrs,1
rule,yrs,many,1
yrs,many,kashmir,1
many,kashmir,china,1
kashmir,china,pakistan,1
china,pakistan,caste,1
pakistan,caste,etc,1
caste,etc,loots,1
etc,loots,sonia,1
loots,sonia,gangs,1
sonia,gangs,next,1
gangs,next,yrs,1
supporter,govt,italian,1
govt,italian,ruler,1
italian,ruler,understand😎,1
ruler,understand😎,true,1
understand😎,true,gowda,1
true,gowda,follow,1
gowda,follow,line,1
yrs,congress,rule,1
ruled,congress,yrs,1
praising,modi,government,1
election,ruled,congress,1
emergency,wrong,congress,1
wrong,congress,doesnt,1
congress,doesnt,make,1
doesnt,make,sense,1
make,sense,want,1
sense,want,tell,1
want,tell,emergency,1
tell,emergency,imposed,1
yet,congressi,media,1
congressi,media,doesnt,1
media,doesnt,question,1
doesnt,question,atleast,1
question,atleast,people,1
atleast,people,must,1
people,must,see,1
must,see,nation,1
see,nation,god,1
nation,god,doesnt,1
god,doesnt,happen,1
congress,muslim,party,1
party,congress,muslim,1
pakistan,party,congress,1
put,leader,karnataka,1
karnataka,dock,contents,1
dock,contents,expose,1
contents,expose,desperation,1
expose,desperation,topple,1
desperation,topple,coalition,1
topple,coalition,state,1
coalition,state,ahead,1
state,ahead,due,1
ahead,due,aprilmay,1
due,aprilmay,photo,1
aprilmay,photo,ians,1
challenge,comes,three,1
comes,three,women,1
three,women,politicians,1
women,politicians,didi,1
politicians,didi,ji,1
didi,ji,modis,1
ji,modis,worst,1
modis,worst,nightmares,1
leader,karnataka,dock,1
purported,put,leader,1
front,remain,united,1
tactic,upcoming,polls,1
shah,announcing,alliance,1
announcing,alliance,tomorrow,1
alliance,tomorrow,seat,1
tomorrow,seat,sharing,1
seat,sharing,may,1
sharing,may,also,1
may,also,confirmed,1
also,confirmed,ac,1
confirmed,ac,nr,1
heres,shows,election,1
shows,election,last,1
election,last,days,1
last,days,pic,1
days,pic,page,1
space,posts,pic,1
posts,pic,page,1
congress,criticises,campaign,1
criticises,campaign,tactic,1
campaign,tactic,upcoming,1
third,front,remain,1
remain,united,vow,1
accepted,defeat,mentally,1
trains,country,political,1
tightly,heated,way,1
heated,way,right,1
way,right,getting,1
right,getting,seats,1
getting,seats,lead,1
seats,lead,getting,1
lead,getting,seats,1
getting,seats,followed,1
seats,followed,still,1
followed,still,chance,1
still,chance,facesaving,1
chance,facesaving,result,1
facesaving,result,parties,1
result,parties,getting,1
parties,getting,seats,1
siddhu,leaves,join,1
leaves,join,congress,1
join,congress,starts,1
congress,starts,ganga,1
country,political,party,1
like,trains,country,1
united,vow,form,1
things,like,trains,1
vow,form,govts,1
form,govts,without,1
govts,without,congress,1
without,congress,something,1
congress,something,happen,1
something,happen,fight,1
happen,fight,cong,1
fight,cong,seats,1
cong,seats,people,1
seats,people,think,1
people,think,want,1
think,want,rule,1
want,rule,new,1
rule,new,way,1
supporters,also,don…,1
supporters,also,dont,1
also,dont,mock,1
dont,mock,things,1
mock,things,like,1
amit,shah,announcing,1
already,accepted,defeat,1
ganga,jamuni,nonsense,1
game,routed,polls,1
polls,giving,taste,1
giving,taste,political,1
taste,political,tricks,1
political,tricks,gears,1
tricks,gears,photo,1
gears,photo,ians,1
tamil,nadu,congress,1
nadu,congress,leaders,1
congress,leaders,kv,1
leaders,kv,arrived,1
kv,arrived,party,1
arrived,party,president,1
party,president,residence,1
president,residence,delhi,1
residence,delhi,locked,1
delhi,locked,alliance,1
locked,alliance,talks,1
alliance,talks,details,1
talks,details,awaited,1
routed,polls,giving,1
years,game,routed,1
congress,minister,vasan,1
six,years,game,1
tweet,support,one,1
support,one,party,1
one,party,really,1
party,really,sting,1
really,sting,operation,1
sting,operation,political,1
operation,political,agenda,1
detailed,analysis,latest,1
analysis,latest,statement,1
latest,statement,full,1
statement,full,video,1
media,delhi,says,1
delhi,says,aiadmk,1
says,aiadmk,pmk,1
pmk,alliance,like,1
alliance,like,forced,1
like,forced,marriage,1
forced,marriage,announced,1
marriage,announced,hurry,1
ex,congress,minister,1
minister,vasan,tamil,1
congress,already,accepted,1
join,question,remain,1
remain,dmk,congress,1
dmk,congress,favorites,1
congress,may,edge,1
may,edge,seats,1
edge,seats,seats,1
like,anything,gain,1
anything,gain,power,1
gain,power,make,1
power,make,people,1
make,people,ch+t*ya.🤣🤙👎,1
kick,eventually,competition,1
eventually,competition,friendship,1
competition,friendship,must,1
friendship,must,last,1
completely,demolish,gonna,1
demolish,gonna,fun,1
gonna,fun,alliance,1
fun,alliance,congress,1
alliance,congress,already,1
question,remain,dmk,1
say,join,question,1
vasan,tamil,manila,1
sources,say,join,1
tamil,manila,congress,1
manila,congress,likely,1
congress,likely,get,1
likely,get,seat,1
get,seat,aiadmk,1
seat,aiadmk,contest,1
aiadmk,contest,mayiladuthurai,1
contest,mayiladuthurai,say,1
mayiladuthurai,say,sources,1
say,sources,aiadmks,1
sources,aiadmks,alliance,1
aiadmks,alliance,deals,1
alliance,deals,dmdk,1
deals,dmdk,likely,1
dmdk,likely,announced,1
likely,announced,evening,1
maharashtra,tamilanadu,turn,1
tamilanadu,turn,sources,1
turn,sources,say,1
starts,ganga,jamuni,1
jamuni,nonsense,sings,1
called,approached,tweet,1
guess,would,want,1
want,convert,close,1
convert,close,ones,1
close,ones,wins,1
ones,wins,west,1
nothing,less,congress,1
less,congress,mukt,1
congress,lok,sa…,1
congress,lok,jds,1
lok,jds,knows,1
jds,knows,parties,1
knows,parties,want,1
parties,want,corner,1
want,corner,well,1
corner,well,know,1
well,know,one,1
know,one,wants,1
naidu’s,reddy’s,ysr,1
reddy’s,ysr,congress,1
ysr,congress,joined,1
would,want,convert,1
equal,guess,would,1
joined,hands,damage,1
almost,equal,guess,1
politics,rule,people,1
rule,people,day,1
people,day,might,1
day,might,cme,1
might,cme,evn,1
cme,evn,alliance,1
evn,alliance,dont,1
alliance,dont,alliance,1
dont,alliance,among,1
alliance,among,thre,1
among,thre,right(interest,1
thre,right(interest,nation,1
others,raiganj,alipurduars,1
raiganj,alipurduars,trinamul,1
alipurduars,trinamul,left,1
trinamul,left,congress,1
left,congress,fighting,1
congress,fighting,almost,1
fighting,almost,equal,1
congress,joined,hands,1
hands,damage,pawan,1
spat,wonder,politics,1
zest,among,indian,1
indian,masses,visit,1
months,ahead,national,1
ahead,national,polls,1
national,polls,india’s,1
polls,india’s,economic,1
india’s,economic,health,1
economic,health,cloud,1
health,cloud,well,1
cloud,well,via,1
congress,offering,farm,1
offering,farm,loan,1
farm,loan,across,1
loan,across,karnataka,1
across,karnataka,mp,1
karnataka,mp,rajasthan,1
mp,rajasthan,must,1
rajasthan,must,follow,1
must,follow,policy,1
follow,policy,rival,1
among,indian,masses,1
witness,zest,among,1
damage,pawan,kalyan’s,1
world,witness,zest,1
governments,stop,playing,1
stop,playing,children’s,1
playing,children’s,food,1
farmers,fury,congress,1
fury,congress,party,1
congress,party,pledge,1
party,pledge,onetime,1
woo,voters,away,1
voters,away,ahead,1
away,ahead,lok,1
lok,polls,read,1
election,tourism,thrives,1
tourism,thrives,india,1
thrives,india,votes,1
india,votes,join,1
votes,join,largest,1
join,largest,democracy,1
largest,democracy,world,1
democracy,world,witness,1
wonder,politics,rule,1
huge,spat,wonder,1
nonsense,sings,praises,1
whoever,support,time,1
time,extract,antinational,1
extract,antinational,party,1
antinational,party,roots,1
appeal,people,maintain,1
people,maintain,decorum,1
maintain,decorum,lead,1
decorum,lead,plan,1
lead,plan,make,1
plan,make,impact,1
hope,nominate,punekars,1
nominate,punekars,care,1
punekars,care,pune,1
care,pune,pune,1
pune,pune,lok,1
pune,lok,seat,1
lok,seat,clueless,1
seat,clueless,city,1
clueless,city,candidate,1
city,candidate,congress,1
support,time,extract,1
also,whoever,support,1
congress,outsiders,sena,1
thirsty,also,whoever,1
sings,praises,pakistan,1
praises,pakistan,defends,1
pakistan,defends,pakistan,1
defends,pakistan,tell,1
pakistan,tell,difference,1
tell,difference,two,1
difference,two,parties,1
two,parties,distinction,1
mann,ki,read,1
one,sided,mostly,1
sided,mostly,congress,1
mostly,congress,allies,1
congress,allies,congress,1
